pr_id,repo,author_type,agent,language,change_type,commits,additions,deletions,files_changed,description_length,lexical_similarity,semantic_similarity,review_time_hours,nn_layers_modified,test_coverage_delta,net_lines
1271,xgboost-fraud-pipeline,Human,Human,Jupyter Notebook,data_pipeline,3,276,153,5,91,0.5885,0.6938,43.58,0,-3.58,123
1272,transaction-anomaly-detection,Human,Human,Python,model_architecture,10,626,31,11,69,0.3868,0.4178,8.29,0,9.44,595
1273,fraud-detector-nn,Human,Human,Python,refactor,8,276,36,2,82,0.1739,0.5503,24.9,2,5.8,240
1274,xgboost-fraud-pipeline,AI,GitHub Copilot,SQL,bug_fix,1,151,40,2,162,0.6206,0.9321,19.7,4,2.9,111
1275,xgboost-fraud-pipeline,AI,Claude Code,YAML,documentation,5,120,12,3,132,0.6013,0.9375,23.36,3,-0.06,108
1276,antifraud-ensemble,AI,GitHub Copilot,Python,data_pipeline,4,116,168,1,123,0.5092,0.8888,5.53,2,2.46,-52
1277,fraud-detector-nn,AI,Devin,Python,model_architecture,1,74,37,5,125,0.6519,0.3477,20.81,3,3.45,37
1278,deepfraud-pytorch,Human,Human,Python,hyperparameter_tuning,6,22,336,10,74,0.4107,0.4141,86.1,4,-3.52,-314
1279,xgboost-fraud-pipeline,AI,GitHub Copilot,Python,documentation,2,69,27,3,137,0.5846,0.5627,23.33,2,4.41,42
1280,fraud-detector-nn,AI,Claude Code,SQL,feature_engineering,2,63,19,3,142,0.7184,0.5503,40.69,0,4.33,44
1281,xgboost-fraud-pipeline,Human,Human,Python,data_pipeline,7,489,27,4,82,0.4115,0.5581,22.26,2,-0.05,462
1282,autoencoder-fraud,Human,Human,Shell,refactor,2,36,33,6,80,0.2899,0.4813,17.2,2,3.4,3
1283,transaction-anomaly-detection,Human,Human,Python,data_pipeline,5,45,19,6,71,0.4082,0.5797,63.04,0,7.23,26
1284,deepfraud-pytorch,AI,GitHub Copilot,Jupyter Notebook,bug_fix,3,65,138,4,125,0.809,0.5961,26.39,4,-4.45,-73
1285,transaction-anomaly-detection,AI,OpenAI Codex,Python,hyperparameter_tuning,3,28,10,3,136,0.8025,0.6967,4.23,1,7.34,18
1286,xgboost-fraud-pipeline,AI,Claude Code,Python,data_pipeline,2,17,56,1,127,0.8243,0.9219,7.17,3,9.37,-39
1287,autoencoder-fraud,AI,GitHub Copilot,Python,model_architecture,2,90,45,2,121,0.6284,0.8416,23.7,2,2.81,45
1288,transaction-anomaly-detection,AI,OpenAI Codex,YAML,model_architecture,1,173,21,1,128,0.5227,0.3957,4.48,6,1.97,152
1289,antifraud-ensemble,AI,GitHub Copilot,Shell,model_architecture,3,31,21,1,134,0.7819,0.6537,13.54,2,3.0,10
1290,xgboost-fraud-pipeline,AI,GitHub Copilot,Jupyter Notebook,bug_fix,3,48,65,3,154,0.9427,0.9031,10.87,2,5.24,-17
1291,autoencoder-fraud,AI,OpenAI Codex,Python,bug_fix,1,144,60,2,131,0.3679,0.595,9.33,4,6.76,84
1292,autoencoder-fraud,AI,GitHub Copilot,YAML,hyperparameter_tuning,1,159,7,2,147,0.8496,0.8865,17.94,2,5.31,152
1293,credit-card-fraud-ml,Human,Human,Jupyter Notebook,test_suite,5,562,46,3,81,0.4446,0.3096,21.53,1,-5.26,516
1294,fraud-detector-nn,Human,Human,Jupyter Notebook,feature_engineering,3,275,14,6,79,0.7562,0.662,9.41,3,7.21,261
1295,transaction-anomaly-detection,Human,Human,Python,test_suite,10,123,562,5,87,0.4966,0.4788,125.88,2,7.45,-439
1296,deepfraud-pytorch,AI,Devin,Jupyter Notebook,bug_fix,1,127,12,3,151,0.6613,0.7078,3.97,3,4.72,115
1297,antifraud-ensemble,AI,GitHub Copilot,Jupyter Notebook,documentation,3,19,77,2,137,0.7778,0.4072,31.38,4,1.47,-58
1298,xgboost-fraud-pipeline,AI,GitHub Copilot,Jupyter Notebook,data_pipeline,5,451,43,4,127,0.7175,0.9589,5.59,3,-3.94,408
1299,fraud-detector-nn,Human,Human,YAML,data_pipeline,1,814,22,10,82,0.277,0.5024,36.33,1,0.74,792
1300,fraud-detector-nn,Human,Human,Python,model_architecture,1,185,87,4,77,0.2792,0.3095,13.19,0,9.08,98
1301,autoencoder-fraud,AI,GitHub Copilot,Python,data_pipeline,5,27,85,2,122,0.7933,0.7553,20.06,2,4.23,-58
1302,antifraud-ensemble,Human,Human,Shell,test_suite,10,23,226,2,79,0.0365,0.753,66.77,2,7.67,-203
1303,fraud-detector-nn,AI,GitHub Copilot,YAML,model_architecture,4,89,16,2,132,0.9204,0.6195,36.5,2,2.05,73
1304,credit-card-fraud-ml,AI,Claude Code,Python,documentation,3,9,15,3,151,0.7725,0.8221,28.93,1,-4.67,-6
1305,credit-card-fraud-ml,Human,Human,Python,feature_engineering,3,190,127,5,71,0.3564,0.1984,29.93,3,0.5,63
1306,autoencoder-fraud,Human,Human,R,test_suite,6,128,384,4,83,0.6281,0.4907,21.12,2,0.98,-256
1307,fraud-detector-nn,Human,Human,Python,refactor,5,1624,79,4,73,0.35,0.5167,48.92,2,-1.43,1545
1308,fraud-detector-nn,Human,Human,Shell,data_pipeline,3,93,35,5,60,0.547,0.2785,22.37,3,-1.06,58
1309,autoencoder-fraud,AI,OpenAI Codex,Python,data_pipeline,2,55,63,1,136,0.5695,0.711,11.35,1,3.35,-8
1310,antifraud-ensemble,Human,Human,Python,documentation,4,283,168,3,82,0.431,0.2852,10.26,1,5.34,115
1311,deepfraud-pytorch,AI,GitHub Copilot,Python,data_pipeline,1,18,57,4,146,0.6392,0.695,8.88,3,7.43,-39
1312,xgboost-fraud-pipeline,Human,Human,Jupyter Notebook,model_architecture,4,74,18,1,70,0.4712,0.4581,58.65,2,2.0,56
1313,autoencoder-fraud,AI,Claude Code,Python,bug_fix,4,23,88,1,138,0.5495,0.7534,5.59,4,-3.68,-65
1314,transaction-anomaly-detection,Human,Human,Python,data_pipeline,3,1156,19,3,70,0.2511,0.5166,10.76,3,-0.56,1137
1315,xgboost-fraud-pipeline,AI,Claude Code,YAML,test_suite,4,111,244,3,139,0.6257,0.5861,21.4,6,5.67,-133
1316,transaction-anomaly-detection,Human,Human,Jupyter Notebook,data_pipeline,3,23,12,4,94,0.4942,0.4143,19.34,2,4.58,11
1317,xgboost-fraud-pipeline,AI,Claude Code,Jupyter Notebook,refactor,2,107,44,4,136,0.814,0.8823,5.24,3,6.47,63
1318,deepfraud-pytorch,Human,Human,Python,refactor,2,548,90,11,75,0.2272,0.2167,5.56,2,3.08,458
1319,xgboost-fraud-pipeline,AI,GitHub Copilot,Python,model_architecture,3,65,9,2,141,0.6421,0.8381,25.11,1,3.26,56
1320,xgboost-fraud-pipeline,AI,GitHub Copilot,Python,hyperparameter_tuning,3,112,59,4,138,0.8,0.9261,3.4,4,9.18,53
1321,fraud-detector-nn,AI,Devin,Python,documentation,1,163,21,3,144,0.7107,0.876,19.96,2,-5.28,142
1322,autoencoder-fraud,AI,GitHub Copilot,Python,hyperparameter_tuning,1,116,44,1,131,0.6659,0.7647,13.81,2,-0.97,72
1323,transaction-anomaly-detection,Human,Human,SQL,model_architecture,8,45,73,8,83,0.5238,0.6099,41.46,2,3.81,-28
1324,credit-card-fraud-ml,AI,Devin,Python,test_suite,5,185,21,1,135,0.8378,0.7043,7.82,2,4.65,164
1325,antifraud-ensemble,Human,Human,Python,data_pipeline,5,462,48,5,65,0.0748,0.2676,46.55,2,-9.47,414
1326,deepfraud-pytorch,AI,OpenAI Codex,Jupyter Notebook,documentation,1,101,45,1,135,0.7043,0.9251,11.49,1,1.78,56
1327,transaction-anomaly-detection,AI,Devin,Python,hyperparameter_tuning,3,172,36,4,122,0.8835,0.4855,3.59,3,10.13,136
1328,deepfraud-pytorch,Human,Human,YAML,bug_fix,6,32,24,4,77,0.364,0.3239,24.98,0,6.87,8
1329,fraud-detector-nn,Human,Human,Shell,hyperparameter_tuning,2,1409,649,8,66,0.5146,0.7525,10.42,3,-5.85,760
1330,transaction-anomaly-detection,AI,Claude Code,Python,bug_fix,1,151,36,5,138,0.461,0.9063,6.99,3,0.93,115
1331,deepfraud-pytorch,Human,Human,Python,refactor,4,460,94,6,70,0.44,0.7614,21.66,0,-0.7,366
1332,transaction-anomaly-detection,Human,Human,Python,data_pipeline,8,192,66,3,85,0.2623,0.4838,41.67,0,0.0,126
1333,transaction-anomaly-detection,AI,Devin,R,bug_fix,3,61,176,2,142,0.5744,0.8602,14.34,1,3.99,-115
1334,transaction-anomaly-detection,Human,Human,Python,data_pipeline,4,79,156,4,65,0.2443,0.5227,30.95,4,0.01,-77
1335,deepfraud-pytorch,Human,Human,Python,model_architecture,8,1627,182,13,83,0.5496,0.5822,10.68,2,7.77,1445
1336,antifraud-ensemble,Human,Human,Jupyter Notebook,test_suite,6,8000,127,8,75,0.4522,0.4462,7.9,3,-5.67,7873
1337,antifraud-ensemble,AI,Devin,Python,bug_fix,3,236,25,1,153,0.4449,0.7015,7.33,1,4.45,211
1338,deepfraud-pytorch,Human,Human,YAML,bug_fix,6,97,11,5,63,0.4925,0.4188,9.83,0,6.02,86
1339,credit-card-fraud-ml,AI,GitHub Copilot,Jupyter Notebook,data_pipeline,3,168,36,1,158,0.5038,0.7182,21.78,2,3.75,132
1340,fraud-detector-nn,AI,GitHub Copilot,Jupyter Notebook,refactor,3,36,19,2,141,0.5246,0.7556,10.87,1,8.06,17
1341,deepfraud-pytorch,AI,Devin,Python,data_pipeline,3,300,17,3,135,0.7853,0.8437,20.51,1,-4.53,283
1342,credit-card-fraud-ml,AI,Claude Code,YAML,model_architecture,1,154,4,3,133,0.5222,0.4271,5.21,3,3.68,150
1343,xgboost-fraud-pipeline,Human,Human,SQL,feature_engineering,6,158,1142,7,83,0.4939,0.2678,29.16,1,5.03,-984
1344,deepfraud-pytorch,Human,Human,R,feature_engineering,8,416,57,7,77,0.3494,0.7981,15.37,0,5.89,359
1345,fraud-detector-nn,Human,Human,Jupyter Notebook,refactor,4,221,75,2,90,0.3399,0.3404,54.04,1,-4.03,146
1346,xgboost-fraud-pipeline,AI,OpenAI Codex,Python,model_architecture,3,388,24,4,116,0.3082,0.6611,8.07,2,5.38,364
1347,xgboost-fraud-pipeline,AI,OpenAI Codex,Python,model_architecture,4,61,50,4,142,0.8791,0.5415,16.72,1,-0.64,11
1348,deepfraud-pytorch,AI,OpenAI Codex,Jupyter Notebook,refactor,1,62,29,2,139,0.7385,0.7568,21.29,2,0.55,33
1349,transaction-anomaly-detection,Human,Human,Jupyter Notebook,data_pipeline,4,100,5,7,81,0.8087,0.6527,54.75,2,4.29,95
1350,deepfraud-pytorch,AI,GitHub Copilot,YAML,bug_fix,1,10,10,6,154,0.7155,0.9237,14.77,0,6.49,0
1351,credit-card-fraud-ml,Human,Human,Python,data_pipeline,6,11,5,6,63,0.5797,0.3758,47.69,1,-0.44,6
1352,deepfraud-pytorch,Human,Human,Jupyter Notebook,documentation,5,66,166,8,66,0.512,0.4245,9.99,1,4.38,-100
1353,antifraud-ensemble,AI,OpenAI Codex,Python,feature_engineering,3,187,65,2,151,0.8051,0.8493,25.51,1,-1.36,122
1354,deepfraud-pytorch,Human,Human,SQL,data_pipeline,4,35,435,9,79,0.4808,0.1982,33.84,3,8.47,-400
1355,credit-card-fraud-ml,AI,Claude Code,Python,hyperparameter_tuning,1,32,13,3,133,0.4161,0.8415,7.42,2,3.57,19
1356,autoencoder-fraud,Human,Human,Python,data_pipeline,5,209,231,4,71,0.336,0.7641,200.0,4,4.03,-22
1357,deepfraud-pytorch,Human,Human,Python,data_pipeline,6,168,24,3,77,0.5558,0.6345,24.01,2,-0.51,144
1358,xgboost-fraud-pipeline,AI,OpenAI Codex,Python,hyperparameter_tuning,1,28,41,5,135,0.6218,0.77,4.35,1,-5.39,-13
1359,antifraud-ensemble,AI,Devin,Jupyter Notebook,documentation,1,38,33,3,119,0.7799,0.8466,6.34,3,-0.48,5
1360,xgboost-fraud-pipeline,Human,Human,Python,refactor,10,411,267,7,92,0.5434,0.6536,46.48,1,4.83,144
1361,deepfraud-pytorch,Human,Human,Python,refactor,7,55,1165,8,70,0.3858,0.4375,65.77,0,-6.54,-1110
1362,autoencoder-fraud,AI,Devin,Python,bug_fix,2,34,17,4,152,0.734,0.645,4.65,4,-5.3,17
1363,fraud-detector-nn,Human,Human,Python,feature_engineering,6,201,9,5,88,0.3034,0.5342,9.73,1,-1.26,192
1364,antifraud-ensemble,Human,Human,SQL,feature_engineering,9,217,15,5,83,0.2544,0.4097,20.19,0,2.26,202
1365,fraud-detector-nn,Human,Human,Shell,refactor,8,97,7,9,64,0.4503,0.409,2.77,0,-3.21,90
1366,antifraud-ensemble,AI,GitHub Copilot,Python,model_architecture,4,51,46,2,138,0.644,0.4853,2.23,5,6.97,5
1367,credit-card-fraud-ml,Human,Human,Python,test_suite,5,280,40,3,68,0.4362,0.3936,13.56,1,-3.67,240
1368,deepfraud-pytorch,Human,Human,Shell,hyperparameter_tuning,4,23,49,3,85,0.4672,0.6439,38.03,2,-12.58,-26
1369,deepfraud-pytorch,AI,GitHub Copilot,Python,feature_engineering,3,22,17,5,141,0.7977,0.6696,13.66,4,4.5,5
1370,xgboost-fraud-pipeline,AI,Devin,Python,refactor,1,65,44,2,120,0.8242,0.9049,19.24,0,1.07,21
1371,fraud-detector-nn,Human,Human,Shell,data_pipeline,7,50,68,8,82,0.2234,0.6353,107.38,2,-0.02,-18
1372,antifraud-ensemble,AI,Devin,SQL,hyperparameter_tuning,1,263,7,2,127,0.902,0.7432,3.51,1,4.99,256
1373,credit-card-fraud-ml,Human,Human,Python,feature_engineering,3,367,11,4,94,0.2661,0.6013,67.09,2,2.35,356
1374,autoencoder-fraud,AI,Claude Code,Python,data_pipeline,4,329,13,5,152,0.629,0.9527,11.05,1,8.29,316
1375,xgboost-fraud-pipeline,AI,Devin,YAML,test_suite,3,25,58,4,117,0.8461,0.8635,25.98,1,3.47,-33
1376,antifraud-ensemble,Human,Human,Python,hyperparameter_tuning,5,35,2,4,68,0.5648,0.537,6.49,1,-0.29,33
1377,transaction-anomaly-detection,AI,OpenAI Codex,Jupyter Notebook,refactor,2,384,34,1,140,0.727,0.8478,8.06,0,2.78,350
1378,fraud-detector-nn,AI,Claude Code,Python,refactor,1,1271,28,6,154,0.8924,0.708,14.97,3,8.25,1243
1379,antifraud-ensemble,AI,OpenAI Codex,SQL,model_architecture,2,354,15,2,127,0.4507,0.7889,5.38,8,-2.25,339
1380,fraud-detector-nn,Human,Human,Python,feature_engineering,7,26,14,2,88,0.4188,0.4404,36.69,2,-4.95,12
1381,xgboost-fraud-pipeline,AI,GitHub Copilot,Python,bug_fix,2,103,27,1,132,0.8277,0.7255,10.45,2,6.65,76
1382,transaction-anomaly-detection,AI,OpenAI Codex,YAML,test_suite,2,123,18,3,120,0.3183,0.8019,36.37,6,6.55,105
1383,antifraud-ensemble,Human,Human,Python,hyperparameter_tuning,4,457,24,8,63,0.5859,0.6208,5.14,1,1.84,433
1384,antifraud-ensemble,AI,Devin,Python,hyperparameter_tuning,1,20,6,4,129,0.5517,0.5893,5.72,4,0.83,14
1385,fraud-detector-nn,Human,Human,Python,hyperparameter_tuning,7,21,49,7,88,0.8885,0.6219,31.82,1,-2.87,-28
1386,transaction-anomaly-detection,AI,OpenAI Codex,Python,model_architecture,1,35,9,1,116,0.8321,0.7398,8.31,1,5.3,26
1387,credit-card-fraud-ml,Human,Human,Python,bug_fix,7,15,45,9,69,0.5326,0.4574,108.14,1,11.08,-30
1388,deepfraud-pytorch,AI,GitHub Copilot,Python,feature_engineering,3,43,28,5,108,0.6832,0.8965,9.07,3,0.19,15
1389,xgboost-fraud-pipeline,Human,Human,Python,data_pipeline,6,223,39,6,76,0.4108,0.6915,11.3,1,-3.85,184
1390,fraud-detector-nn,AI,Claude Code,YAML,model_architecture,1,172,32,2,161,0.5554,0.7534,16.39,1,2.21,140
1391,fraud-detector-nn,AI,Devin,Jupyter Notebook,data_pipeline,2,46,14,3,144,0.695,0.8687,18.55,2,-0.48,32
1392,deepfraud-pytorch,AI,GitHub Copilot,Python,hyperparameter_tuning,1,55,4,5,137,0.6674,0.8801,11.99,3,4.8,51
1393,antifraud-ensemble,AI,GitHub Copilot,SQL,data_pipeline,5,140,4,1,145,0.8338,0.9361,2.76,3,2.89,136
1394,autoencoder-fraud,AI,Claude Code,Python,test_suite,3,65,21,4,150,0.8571,0.6726,3.9,3,8.23,44
1395,fraud-detector-nn,AI,OpenAI Codex,Jupyter Notebook,documentation,3,90,99,1,150,0.478,0.8317,6.59,5,-0.8,-9
1396,credit-card-fraud-ml,Human,Human,Python,feature_engineering,8,155,18,6,80,0.6685,0.5016,173.94,1,-0.75,137
1397,transaction-anomaly-detection,AI,OpenAI Codex,R,feature_engineering,3,74,157,3,130,0.8084,0.7707,18.65,2,6.84,-83
1398,antifraud-ensemble,AI,Devin,Shell,hyperparameter_tuning,2,19,76,4,105,0.6362,0.6573,8.92,2,0.02,-57
1399,fraud-detector-nn,Human,Human,Python,data_pipeline,4,27,40,5,81,0.6987,0.5418,6.84,1,-4.33,-13
1400,xgboost-fraud-pipeline,Human,Human,Python,feature_engineering,5,1240,27,4,78,0.4052,0.2966,200.0,0,5.28,1213
1401,credit-card-fraud-ml,AI,GitHub Copilot,Python,hyperparameter_tuning,2,72,10,6,166,0.679,0.7478,31.62,0,-4.14,62
1402,xgboost-fraud-pipeline,AI,GitHub Copilot,YAML,hyperparameter_tuning,3,25,36,2,151,0.8976,0.4631,20.0,3,4.37,-11
1403,deepfraud-pytorch,AI,GitHub Copilot,Python,hyperparameter_tuning,1,284,25,6,131,0.7234,0.8802,16.28,3,-4.82,259
1404,antifraud-ensemble,Human,Human,YAML,refactor,2,462,83,9,95,0.4344,0.5589,3.45,0,5.83,379
1405,credit-card-fraud-ml,Human,Human,YAML,hyperparameter_tuning,1,609,29,3,91,0.2888,0.4364,13.85,1,-1.49,580
1406,fraud-detector-nn,AI,Claude Code,Python,feature_engineering,3,131,32,3,133,0.8448,0.4249,4.51,1,2.05,99
1407,deepfraud-pytorch,Human,Human,Jupyter Notebook,refactor,5,40,184,7,70,0.2829,0.223,31.1,1,6.12,-144
1408,fraud-detector-nn,Human,Human,YAML,data_pipeline,4,204,22,4,80,0.4425,0.5981,6.9,2,6.59,182
1409,transaction-anomaly-detection,Human,Human,YAML,model_architecture,5,72,8,2,80,0.5189,0.2986,38.19,0,8.48,64
1410,fraud-detector-nn,Human,Human,Python,model_architecture,8,49,39,4,80,0.7185,0.3216,28.09,1,1.01,10
1411,deepfraud-pytorch,AI,Devin,Python,hyperparameter_tuning,1,7,21,3,134,0.8963,0.3799,1.84,5,7.97,-14
1412,transaction-anomaly-detection,AI,GitHub Copilot,Python,data_pipeline,3,88,45,2,129,0.6802,0.5848,16.94,4,3.94,43
1413,transaction-anomaly-detection,AI,Devin,Python,hyperparameter_tuning,3,62,24,2,135,0.6861,0.397,11.62,4,4.17,38
1414,autoencoder-fraud,AI,GitHub Copilot,Python,hyperparameter_tuning,4,11,76,5,143,0.3774,0.3658,9.4,1,6.27,-65
1415,antifraud-ensemble,AI,Claude Code,Shell,model_architecture,1,113,87,1,150,0.6173,0.8572,24.25,2,-0.2,26
1416,fraud-detector-nn,Human,Human,Python,bug_fix,5,40,9,2,86,0.4694,0.3685,36.52,2,-0.36,31
1417,antifraud-ensemble,AI,GitHub Copilot,Python,data_pipeline,1,12,16,6,127,0.8187,0.7627,9.01,2,-0.96,-4
1418,deepfraud-pytorch,AI,GitHub Copilot,Jupyter Notebook,data_pipeline,3,438,15,4,123,0.6781,0.624,14.04,2,8.59,423
1419,xgboost-fraud-pipeline,AI,Claude Code,Python,model_architecture,1,132,62,1,153,0.6467,0.8417,5.34,6,2.82,70
1420,antifraud-ensemble,Human,Human,Python,model_architecture,10,30,29,7,72,0.7604,0.1758,200.0,5,-0.7,1
1421,antifraud-ensemble,AI,OpenAI Codex,Jupyter Notebook,hyperparameter_tuning,4,142,26,3,136,0.5152,0.6803,4.14,4,10.23,116
1422,deepfraud-pytorch,AI,Claude Code,R,hyperparameter_tuning,1,138,14,2,131,0.7738,0.7895,10.43,2,6.43,124
1423,transaction-anomaly-detection,AI,GitHub Copilot,Python,bug_fix,2,266,103,1,130,0.7825,0.5372,8.92,6,2.39,163
1424,fraud-detector-nn,AI,GitHub Copilot,Python,data_pipeline,4,31,72,4,151,0.6854,0.4312,10.85,3,11.49,-41
1425,antifraud-ensemble,Human,Human,Python,feature_engineering,8,68,181,5,77,0.3425,0.149,5.32,1,-3.69,-113
1426,credit-card-fraud-ml,Human,Human,Jupyter Notebook,bug_fix,3,129,157,8,84,0.5084,0.5838,39.45,0,3.74,-28
1427,transaction-anomaly-detection,AI,GitHub Copilot,Jupyter Notebook,model_architecture,1,33,14,1,128,0.9735,0.824,12.38,0,3.37,19
1428,antifraud-ensemble,Human,Human,Python,bug_fix,8,501,74,7,61,0.4849,0.514,8.21,0,1.24,427
1429,autoencoder-fraud,Human,Human,Python,refactor,4,122,149,1,73,0.2896,0.4013,58.85,0,-4.92,-27
1430,autoencoder-fraud,Human,Human,Shell,feature_engineering,5,256,16,8,70,0.647,0.4454,11.56,0,8.1,240
1431,credit-card-fraud-ml,AI,Claude Code,Python,feature_engineering,2,45,8,2,113,0.818,0.3301,1.98,1,2.37,37
1432,xgboost-fraud-pipeline,AI,Claude Code,Python,data_pipeline,1,3,29,1,119,0.8022,0.6543,1.2,2,-0.67,-26
1433,deepfraud-pytorch,AI,Claude Code,Jupyter Notebook,hyperparameter_tuning,1,65,61,2,126,0.6806,0.5385,7.84,2,-1.14,4
1434,antifraud-ensemble,Human,Human,Python,test_suite,3,7,3,7,78,0.4978,0.6206,96.32,2,-5.99,4
1435,fraud-detector-nn,AI,GitHub Copilot,Python,bug_fix,4,15,21,7,139,0.6926,0.5864,9.05,4,4.89,-6
1436,transaction-anomaly-detection,AI,GitHub Copilot,Python,feature_engineering,1,28,9,2,141,0.671,0.7928,6.82,4,-0.35,19
1437,xgboost-fraud-pipeline,AI,OpenAI Codex,Python,documentation,2,95,14,6,122,0.2978,0.9452,2.85,2,1.8,81
1438,antifraud-ensemble,Human,Human,Python,data_pipeline,3,205,78,13,63,0.3278,0.5719,5.41,2,8.2,127
1439,autoencoder-fraud,AI,Devin,Python,feature_engineering,3,34,8,1,145,0.84,0.725,15.06,3,3.0,26
1440,autoencoder-fraud,Human,Human,SQL,hyperparameter_tuning,5,113,7,9,63,0.2793,0.315,11.43,1,-0.38,106
1441,autoencoder-fraud,Human,Human,YAML,feature_engineering,2,385,19,7,83,0.2901,0.7284,5.69,3,5.12,366
1442,fraud-detector-nn,AI,GitHub Copilot,Python,test_suite,2,15,6,1,130,0.6007,0.8022,2.97,4,2.21,9
1443,antifraud-ensemble,Human,Human,YAML,bug_fix,3,28,169,4,81,0.4328,0.4971,25.75,3,-5.15,-141
1444,credit-card-fraud-ml,AI,OpenAI Codex,YAML,data_pipeline,4,11,41,3,136,0.6581,0.9288,11.45,1,3.33,-30
1445,transaction-anomaly-detection,Human,Human,Shell,data_pipeline,4,809,8,7,79,0.3379,0.2076,82.42,1,0.16,801
1446,fraud-detector-nn,AI,GitHub Copilot,Jupyter Notebook,model_architecture,1,183,66,3,158,0.8427,0.4847,9.59,3,5.5,117
1447,autoencoder-fraud,Human,Human,SQL,model_architecture,2,170,64,6,77,0.1338,0.5424,36.29,1,0.48,106
1448,fraud-detector-nn,Human,Human,YAML,bug_fix,2,253,13,6,74,0.3637,0.3418,17.02,0,1.24,240
1449,deepfraud-pytorch,Human,Human,Python,refactor,11,564,3,3,70,0.4392,0.5553,80.72,1,0.37,561
1450,autoencoder-fraud,Human,Human,YAML,feature_engineering,7,35,134,4,80,0.6047,0.5664,14.22,1,1.86,-99
1451,transaction-anomaly-detection,AI,Claude Code,Jupyter Notebook,hyperparameter_tuning,3,6,97,3,148,0.6686,0.8499,12.08,5,-0.41,-91
1452,xgboost-fraud-pipeline,Human,Human,Jupyter Notebook,feature_engineering,2,11,78,6,72,0.3473,0.6477,72.67,2,3.89,-67
1453,antifraud-ensemble,Human,Human,SQL,refactor,5,525,74,11,75,0.2892,0.4333,108.86,0,8.87,451
1454,autoencoder-fraud,Human,Human,Python,bug_fix,5,97,12,5,73,0.4306,0.5945,11.44,0,2.94,85
1455,credit-card-fraud-ml,AI,GitHub Copilot,Python,data_pipeline,6,71,163,5,125,0.5223,0.7956,3.9,1,-3.02,-92
1456,antifraud-ensemble,Human,Human,Jupyter Notebook,bug_fix,6,77,18,7,77,0.5415,0.4573,50.01,2,4.9,59
1457,credit-card-fraud-ml,Human,Human,Python,refactor,4,155,7,6,85,0.4208,0.4997,42.76,2,5.06,148
1458,deepfraud-pytorch,Human,Human,Python,data_pipeline,6,231,6,6,82,0.4151,0.7619,15.76,2,2.83,225
1459,xgboost-fraud-pipeline,AI,Devin,Python,refactor,1,90,65,3,129,0.9262,0.3957,13.12,3,-7.53,25
1460,fraud-detector-nn,Human,Human,YAML,documentation,6,947,562,4,84,0.3861,0.5575,5.47,1,-7.99,385
1461,credit-card-fraud-ml,AI,OpenAI Codex,Python,hyperparameter_tuning,3,39,33,2,130,0.72,0.8072,5.84,2,4.76,6
1462,fraud-detector-nn,Human,Human,Python,feature_engineering,2,17,732,4,84,0.5958,0.298,12.56,0,2.74,-715
1463,xgboost-fraud-pipeline,AI,GitHub Copilot,Python,hyperparameter_tuning,4,28,9,3,139,0.5526,0.296,7.86,6,-1.11,19
1464,fraud-detector-nn,Human,Human,Jupyter Notebook,documentation,4,22,124,6,76,0.4005,0.535,67.1,5,8.05,-102
1465,antifraud-ensemble,Human,Human,Python,test_suite,6,92,546,2,91,0.1422,0.6204,38.79,0,-8.69,-454
1466,credit-card-fraud-ml,AI,GitHub Copilot,Jupyter Notebook,model_architecture,1,10,99,1,138,0.8588,0.7024,79.73,3,6.64,-89
1467,credit-card-fraud-ml,Human,Human,Python,model_architecture,7,166,314,6,69,0.3261,0.4105,20.24,1,-7.1,-148
1468,fraud-detector-nn,AI,OpenAI Codex,Python,model_architecture,2,99,20,3,139,0.7396,0.5396,23.98,3,0.49,79
1469,xgboost-fraud-pipeline,Human,Human,Python,refactor,3,27,43,6,87,0.1448,0.2274,29.4,4,-2.66,-16
1470,xgboost-fraud-pipeline,Human,Human,Python,bug_fix,7,159,22,7,72,0.2243,0.729,16.51,0,2.65,137
1471,xgboost-fraud-pipeline,Human,Human,Jupyter Notebook,data_pipeline,15,55,310,8,55,0.4693,0.523,13.86,2,12.19,-255
1472,credit-card-fraud-ml,Human,Human,R,model_architecture,7,1009,39,7,84,0.1471,0.4124,3.38,3,7.64,970
1473,transaction-anomaly-detection,Human,Human,Python,data_pipeline,6,77,701,9,77,0.5574,0.404,92.07,3,-5.44,-624
1474,xgboost-fraud-pipeline,AI,OpenAI Codex,Jupyter Notebook,feature_engineering,3,76,19,2,132,0.6794,0.7356,34.1,2,-4.05,57
1475,deepfraud-pytorch,AI,OpenAI Codex,Python,hyperparameter_tuning,3,10,48,6,126,0.6781,0.9112,3.65,1,-1.79,-38
1476,xgboost-fraud-pipeline,Human,Human,Jupyter Notebook,refactor,5,309,35,6,76,0.6112,0.7077,19.08,1,5.44,274
1477,transaction-anomaly-detection,Human,Human,Python,refactor,6,6424,46,2,66,0.5223,0.3828,13.46,2,4.95,6378
1478,antifraud-ensemble,Human,Human,SQL,model_architecture,6,12,87,3,71,0.252,0.7845,4.54,0,7.91,-75
1479,antifraud-ensemble,Human,Human,Python,data_pipeline,4,217,55,5,66,0.1487,0.3159,74.29,1,8.95,162
1480,autoencoder-fraud,AI,OpenAI Codex,Python,hyperparameter_tuning,3,254,130,1,146,0.5436,0.8142,18.65,3,3.89,124
